timestamp,bz2452,bz2453,bz2454,bz2457,bz2458,bz2460,bz2462,bz2463,bz2464
2023-07-28 22:00:00,599.0,519.0,68.0,0.0,33.0,0.0,0.0,0.0,0.0
2023-07-28 23:00:00,519.0,495.0,34.0,0.0,35.0,0.0,0.0,0.0,0.0
2023-07-29 00:00:00,483.0,296.0,19.0,0.0,26.0,0.0,0.0,0.0,0.0
2023-07-29 01:00:00,352.0,100.0,12.0,0.0,19.0,0.0,0.0,0.0,0.0
2023-07-29 02:00:00,187.0,44.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-07-29 03:00:00,263.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
2023-07-29 04:00:00,101.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-07-29 05:00:00,54.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0
2023-07-29 06:00:00,88.0,5.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-07-29 07:00:00,178.0,0.0,22.0,21.0,6.0,0.0,0.0,0.0,0.0
2023-07-29 08:00:00,359.0,5.0,57.0,117.0,26.0,0.0,0.0,0.0,0.0
2023-07-29 09:00:00,956.0,15.0,183.0,327.0,539.0,0.0,0.0,0.0,0.0
2023-07-29 10:00:00,1417.0,15.0,126.0,1953.0,2848.0,0.0,0.0,0.0,0.0
2023-07-29 11:00:00,2360.0,42.0,50.0,1860.0,1933.0,0.0,0.0,0.0,0.0
2023-07-29 12:00:00,2079.0,26.0,48.0,2497.0,1838.0,0.0,0.0,0.0,0.0
2023-07-29 13:00:00,2077.0,135.0,56.0,3389.0,2335.0,0.0,0.0,0.0,0.0
2023-07-29 14:00:00,2450.0,159.0,36.0,3097.0,2024.0,0.0,0.0,0.0,0.0
2023-07-29 15:00:00,2259.0,62.0,38.0,2632.0,673.0,0.0,0.0,0.0,0.0
2023-07-29 16:00:00,2084.0,87.0,48.0,1891.0,354.0,0.0,0.0,0.0,0.0
2023-07-29 17:00:00,2109.0,36.0,48.0,1179.0,323.0,0.0,0.0,0.0,0.0
2023-07-29 18:00:00,1746.0,125.0,41.0,167.0,368.0,0.0,0.0,0.0,0.0
2023-07-29 19:00:00,1344.0,1140.0,82.0,0.0,920.0,0.0,0.0,0.0,0.0
2023-07-29 20:00:00,1701.0,1786.0,56.0,0.0,1832.0,0.0,0.0,0.0,0.0
2023-07-29 21:00:00,972.0,1845.0,63.0,0.0,1042.0,0.0,0.0,0.0,0.0
2023-07-29 22:00:00,764.0,1402.0,43.0,0.0,134.0,0.0,0.0,0.0,0.0
2023-07-29 23:00:00,754.0,726.0,33.0,0.0,123.0,0.0,0.0,0.0,0.0
2023-07-30 00:00:00,802.0,80.0,11.0,0.0,49.0,0.0,0.0,0.0,0.0
2023-07-30 01:00:00,433.0,161.0,11.0,0.0,21.0,0.0,0.0,0.0,0.0
2023-07-30 02:00:00,289.0,70.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0
2023-07-30 03:00:00,253.0,35.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
2023-07-30 04:00:00,167.0,20.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0
2023-07-30 05:00:00,90.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0
2023-07-30 06:00:00,21.0,5.0,9.0,0.0,7.0,0.0,0.0,0.0,0.0
2023-07-30 07:00:00,66.0,0.0,11.0,33.0,8.0,0.0,0.0,0.0,0.0
2023-07-30 08:00:00,181.0,8.0,47.0,37.0,176.0,0.0,0.0,0.0,0.0
2023-07-30 09:00:00,712.0,27.0,126.0,431.0,1127.0,0.0,0.0,0.0,0.0
2023-07-30 10:00:00,931.0,73.0,56.0,1497.0,2634.0,0.0,0.0,0.0,0.0
2023-07-30 11:00:00,1669.0,62.0,34.0,1704.0,2147.0,0.0,0.0,0.0,0.0
2023-07-30 12:00:00,1449.0,85.0,58.0,2475.0,1980.0,0.0,0.0,0.0,0.0
2023-07-30 13:00:00,1178.0,182.0,37.0,2879.0,2666.0,0.0,0.0,0.0,0.0
2023-07-30 14:00:00,1319.0,83.0,35.0,3075.0,647.0,0.0,0.0,0.0,0.0
2023-07-30 15:00:00,1331.0,198.0,48.0,2402.0,342.0,0.0,0.0,0.0,0.0
2023-07-30 16:00:00,1032.0,195.0,45.0,1645.0,470.0,0.0,0.0,0.0,0.0
2023-07-30 17:00:00,971.0,160.0,22.0,953.0,381.0,0.0,0.0,0.0,0.0
2023-07-30 18:00:00,1008.0,146.0,29.0,401.0,166.0,0.0,0.0,0.0,0.0
2023-07-30 19:00:00,760.0,116.0,19.0,0.0,307.0,0.0,0.0,0.0,0.0
2023-07-30 20:00:00,743.0,63.0,39.0,0.0,167.0,0.0,0.0,0.0,0.0
2023-07-30 21:00:00,421.0,128.0,18.0,0.0,110.0,0.0,0.0,0.0,0.0
2023-07-30 22:00:00,223.0,86.0,14.0,0.0,52.0,0.0,0.0,0.0,0.0
2023-07-30 23:00:00,196.0,79.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0
2023-07-31 00:00:00,124.0,27.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-07-31 01:00:00,90.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0
2023-07-31 02:00:00,123.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31 03:00:00,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31 04:00:00,43.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31 05:00:00,41.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31 06:00:00,65.0,3.0,12.0,15.0,5.0,0.0,0.0,0.0,0.0
2023-07-31 07:00:00,137.0,0.0,42.0,51.0,34.0,0.0,0.0,0.0,0.0
2023-07-31 08:00:00,396.0,23.0,104.0,49.0,77.0,0.0,0.0,0.0,0.0
2023-07-31 09:00:00,1033.0,61.0,101.0,427.0,329.0,0.0,0.0,0.0,0.0
2023-07-31 10:00:00,1568.0,69.0,123.0,866.0,2466.0,0.0,0.0,0.0,0.0
2023-07-31 11:00:00,2030.0,63.0,104.0,1821.0,1310.0,0.0,0.0,0.0,0.0
2023-07-31 12:00:00,2272.0,164.0,105.0,2226.0,2002.0,0.0,0.0,0.0,0.0
2023-07-31 13:00:00,2472.0,136.0,152.0,2281.0,2590.0,0.0,0.0,0.0,0.0
2023-07-31 14:00:00,2426.0,92.0,97.0,1883.0,1170.0,0.0,0.0,0.0,0.0
2023-07-31 15:00:00,2049.0,200.0,115.0,1651.0,752.0,0.0,0.0,0.0,0.0
2023-07-31 16:00:00,2151.0,195.0,130.0,1102.0,850.0,0.0,0.0,0.0,0.0
2023-07-31 17:00:00,2110.0,91.0,72.0,974.0,849.0,0.0,0.0,0.0,0.0
2023-07-31 18:00:00,1565.0,59.0,50.0,183.0,207.0,0.0,0.0,0.0,0.0
2023-07-31 19:00:00,1430.0,81.0,56.0,0.0,126.0,0.0,0.0,0.0,0.0
2023-07-31 20:00:00,756.0,59.0,29.0,0.0,139.0,0.0,0.0,0.0,0.0
2023-07-31 21:00:00,393.0,58.0,34.0,0.0,166.0,0.0,0.0,0.0,0.0
2023-07-31 22:00:00,181.0,372.0,28.0,0.0,15.0,0.0,0.0,0.0,0.0
2023-07-31 23:00:00,223.0,653.0,33.0,0.0,15.0,0.0,0.0,0.0,0.0
2023-08-01 00:00:00,129.0,304.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-08-01 01:00:00,103.0,379.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0
2023-08-01 02:00:00,129.0,28.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
2023-08-01 03:00:00,46.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 04:00:00,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-01 05:00:00,43.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01 06:00:00,88.0,0.0,18.0,5.0,29.0,0.0,0.0,0.0,0.0
2023-08-01 07:00:00,207.0,0.0,54.0,41.0,54.0,0.0,0.0,0.0,0.0
2023-08-01 08:00:00,298.0,21.0,86.0,47.0,106.0,0.0,0.0,0.0,0.0
2023-08-01 09:00:00,486.0,15.0,130.0,408.0,95.0,0.0,0.0,0.0,0.0
2023-08-01 10:00:00,1064.0,7.0,147.0,715.0,972.0,0.0,0.0,0.0,0.0
2023-08-01 11:00:00,1454.0,33.0,99.0,1491.0,1074.0,0.0,0.0,0.0,0.0
2023-08-01 12:00:00,1667.0,82.0,82.0,1427.0,1667.0,0.0,0.0,0.0,0.0
2023-08-01 13:00:00,1806.0,158.0,118.0,1570.0,1200.0,0.0,0.0,0.0,0.0
2023-08-01 14:00:00,2125.0,184.0,96.0,1626.0,1239.0,0.0,0.0,0.0,0.0
2023-08-01 15:00:00,3082.0,266.0,71.0,1795.0,1272.0,0.0,0.0,0.0,0.0
2023-08-01 16:00:00,2408.0,114.0,93.0,1466.0,764.0,0.0,0.0,0.0,0.0
2023-08-01 17:00:00,2472.0,20.0,43.0,830.0,735.0,0.0,0.0,0.0,0.0
2023-08-01 18:00:00,1333.0,30.0,31.0,416.0,307.0,0.0,0.0,0.0,0.0
2023-08-01 19:00:00,821.0,27.0,47.0,355.0,180.0,0.0,0.0,0.0,0.0
2023-08-01 20:00:00,690.0,43.0,38.0,0.0,173.0,0.0,0.0,0.0,0.0
2023-08-01 21:00:00,485.0,200.0,33.0,0.0,196.0,0.0,0.0,0.0,0.0
2023-08-01 22:00:00,381.0,51.0,20.0,0.0,184.0,0.0,0.0,0.0,0.0
2023-08-01 23:00:00,172.0,35.0,14.0,0.0,231.0,0.0,0.0,0.0,0.0
2023-08-02 00:00:00,131.0,41.0,5.0,0.0,182.0,0.0,0.0,0.0,0.0
2023-08-02 01:00:00,51.0,4.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0
2023-08-02 02:00:00,51.0,2.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0
2023-08-02 03:00:00,32.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2023-08-02 04:00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02 05:00:00,18.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-08-02 06:00:00,68.0,11.0,13.0,10.0,17.0,0.0,0.0,0.0,0.0
2023-08-02 07:00:00,196.0,0.0,47.0,61.0,72.0,0.0,0.0,0.0,0.0
2023-08-02 08:00:00,467.0,4.0,83.0,60.0,88.0,0.0,0.0,0.0,0.0
2023-08-02 09:00:00,990.0,12.0,82.0,783.0,282.0,0.0,0.0,0.0,0.0
2023-08-02 10:00:00,1262.0,25.0,82.0,1036.0,1101.0,0.0,0.0,0.0,0.0
2023-08-02 11:00:00,1555.0,23.0,122.0,1247.0,1448.0,0.0,0.0,0.0,0.0
2023-08-02 12:00:00,1535.0,65.0,124.0,1591.0,1252.0,0.0,0.0,0.0,0.0
2023-08-02 13:00:00,1640.0,14.0,120.0,1202.0,958.0,0.0,0.0,0.0,0.0
2023-08-02 14:00:00,1320.0,30.0,126.0,1406.0,605.0,0.0,0.0,0.0,0.0
2023-08-02 15:00:00,1260.0,16.0,101.0,1038.0,475.0,0.0,0.0,0.0,0.0
2023-08-02 16:00:00,1508.0,33.0,105.0,902.0,1066.0,0.0,0.0,0.0,0.0
2023-08-02 17:00:00,1145.0,23.0,83.0,607.0,409.0,0.0,0.0,0.0,0.0
2023-08-02 18:00:00,752.0,14.0,71.0,796.0,225.0,0.0,0.0,0.0,0.0
2023-08-02 19:00:00,335.0,23.0,43.0,94.0,70.0,0.0,0.0,0.0,0.0
2023-08-02 20:00:00,250.0,34.0,30.0,103.0,412.0,0.0,0.0,0.0,0.0
2023-08-02 21:00:00,298.0,36.0,25.0,101.0,198.0,0.0,0.0,0.0,0.0
2023-08-02 22:00:00,222.0,88.0,30.0,85.0,28.0,0.0,0.0,0.0,0.0
2023-08-02 23:00:00,178.0,58.0,14.0,5.0,9.0,0.0,0.0,0.0,0.0
2023-08-03 00:00:00,95.0,18.0,11.0,10.0,9.0,0.0,0.0,0.0,0.0
2023-08-03 01:00:00,70.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-08-03 02:00:00,71.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-08-03 03:00:00,43.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-08-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03 05:00:00,34.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
2023-08-03 06:00:00,74.0,10.0,18.0,28.0,8.0,0.0,0.0,0.0,0.0
2023-08-03 07:00:00,214.0,0.0,45.0,50.0,46.0,0.0,0.0,0.0,0.0
2023-08-03 08:00:00,346.0,20.0,103.0,100.0,60.0,0.0,0.0,0.0,0.0
2023-08-03 09:00:00,751.0,34.0,109.0,402.0,305.0,0.0,0.0,0.0,0.0
2023-08-03 10:00:00,1227.0,46.0,96.0,764.0,1348.0,0.0,0.0,0.0,0.0
2023-08-03 11:00:00,1530.0,93.0,103.0,1889.0,1871.0,0.0,0.0,0.0,0.0
2023-08-03 12:00:00,1954.0,124.0,76.0,2243.0,1632.0,0.0,0.0,0.0,0.0
2023-08-03 13:00:00,1580.0,93.0,105.0,2006.0,1656.0,0.0,0.0,0.0,0.0
2023-08-03 14:00:00,1693.0,163.0,126.0,2598.0,1425.0,0.0,0.0,0.0,0.0
2023-08-03 15:00:00,1895.0,216.0,125.0,2771.0,783.0,0.0,0.0,0.0,0.0
2023-08-03 16:00:00,1601.0,140.0,76.0,1812.0,823.0,0.0,0.0,0.0,0.0
2023-08-03 17:00:00,1641.0,225.0,86.0,721.0,680.0,0.0,0.0,0.0,0.0
2023-08-03 18:00:00,1462.0,139.0,61.0,339.0,400.0,0.0,0.0,0.0,0.0
2023-08-03 19:00:00,1022.0,42.0,90.0,373.0,359.0,0.0,0.0,0.0,0.0
2023-08-03 20:00:00,713.0,74.0,43.0,315.0,568.0,0.0,0.0,0.0,0.0
2023-08-03 21:00:00,458.0,126.0,41.0,196.0,266.0,0.0,0.0,0.0,0.0
2023-08-03 22:00:00,457.0,184.0,35.0,106.0,35.0,0.0,0.0,0.0,0.0
2023-08-03 23:00:00,290.0,158.0,11.0,25.0,16.0,0.0,0.0,0.0,0.0
2023-08-04 00:00:00,193.0,51.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0
2023-08-04 01:00:00,87.0,56.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0
2023-08-04 02:00:00,55.0,15.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0
2023-08-04 03:00:00,28.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
2023-08-04 04:00:00,17.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-08-04 05:00:00,37.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
2023-08-04 06:00:00,106.0,8.0,13.0,5.0,10.0,0.0,0.0,0.0,0.0
2023-08-04 07:00:00,167.0,0.0,49.0,93.0,32.0,0.0,0.0,0.0,0.0
2023-08-04 08:00:00,339.0,34.0,61.0,114.0,97.0,0.0,0.0,0.0,0.0
2023-08-04 09:00:00,781.0,55.0,129.0,248.0,142.0,0.0,0.0,0.0,0.0
2023-08-04 10:00:00,1243.0,92.0,129.0,1610.0,1055.0,0.0,0.0,0.0,0.0
2023-08-04 11:00:00,1726.0,255.0,129.0,1729.0,948.0,0.0,0.0,0.0,0.0
2023-08-04 12:00:00,1514.0,330.0,115.0,2069.0,1277.0,0.0,0.0,0.0,0.0
2023-08-04 13:00:00,1510.0,256.0,101.0,1758.0,1525.0,0.0,0.0,0.0,0.0
2023-08-04 14:00:00,1442.0,298.0,96.0,1251.0,2535.0,0.0,0.0,0.0,0.0
2023-08-04 15:00:00,1633.0,144.0,105.0,1611.0,1154.0,0.0,0.0,0.0,0.0
2023-08-04 16:00:00,1852.0,343.0,82.0,1974.0,823.0,0.0,0.0,0.0,0.0
2023-08-04 17:00:00,1407.0,333.0,89.0,1418.0,757.0,0.0,0.0,0.0,0.0
2023-08-04 18:00:00,1184.0,134.0,40.0,437.0,158.0,0.0,0.0,0.0,0.0
2023-08-04 19:00:00,629.0,105.0,47.0,455.0,404.0,0.0,0.0,0.0,0.0
2023-08-04 20:00:00,426.0,92.0,76.0,252.0,818.0,0.0,0.0,0.0,0.0
2023-08-04 21:00:00,376.0,170.0,79.0,298.0,165.0,0.0,0.0,0.0,0.0
2023-08-04 22:00:00,364.0,577.0,63.0,102.0,25.0,0.0,0.0,0.0,0.0
2023-08-04 23:00:00,472.0,180.0,24.0,14.0,16.0,0.0,0.0,0.0,0.0
2023-08-05 00:00:00,350.0,217.0,26.0,13.0,7.0,0.0,0.0,0.0,0.0
2023-08-05 01:00:00,262.0,87.0,6.0,10.0,5.0,0.0,0.0,0.0,0.0
2023-08-05 02:00:00,242.0,36.0,3.0,18.0,3.0,0.0,0.0,0.0,0.0
2023-08-05 03:00:00,155.0,6.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0
2023-08-05 04:00:00,77.0,5.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0
2023-08-05 05:00:00,45.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2023-08-05 06:00:00,139.0,10.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0
2023-08-05 07:00:00,224.0,0.0,13.0,36.0,3.0,0.0,0.0,0.0,0.0
2023-08-05 08:00:00,230.0,11.0,62.0,86.0,15.0,0.0,0.0,0.0,0.0
2023-08-05 09:00:00,907.0,45.0,127.0,1108.0,518.0,0.0,0.0,0.0,0.0
2023-08-05 10:00:00,1246.0,143.0,133.0,2480.0,2500.0,0.0,0.0,0.0,0.0
2023-08-05 11:00:00,1846.0,295.0,124.0,2785.0,2419.0,0.0,0.0,0.0,0.0
2023-08-05 12:00:00,2169.0,283.0,76.0,2960.0,1417.0,0.0,0.0,0.0,0.0
2023-08-05 13:00:00,2547.0,565.0,84.0,3945.0,2263.0,0.0,0.0,0.0,0.0
2023-08-05 14:00:00,2268.0,679.0,45.0,4201.0,1741.0,0.0,0.0,0.0,0.0
2023-08-05 15:00:00,2348.0,473.0,144.0,3472.0,448.0,0.0,0.0,0.0,0.0
2023-08-05 16:00:00,2118.0,530.0,79.0,1974.0,358.0,0.0,0.0,0.0,0.0
2023-08-05 17:00:00,1728.0,157.0,72.0,1126.0,375.0,0.0,0.0,0.0,0.0
2023-08-05 18:00:00,1460.0,138.0,70.0,734.0,253.0,0.0,0.0,0.0,0.0
2023-08-05 19:00:00,1060.0,128.0,42.0,538.0,393.0,0.0,0.0,0.0,0.0
2023-08-05 20:00:00,845.0,238.0,43.0,432.0,464.0,0.0,0.0,0.0,0.0
2023-08-05 21:00:00,675.0,423.0,50.0,340.0,157.0,0.0,0.0,0.0,0.0
2023-08-05 22:00:00,643.0,624.0,38.0,109.0,46.0,0.0,0.0,0.0,0.0
2023-08-05 23:00:00,539.0,647.0,22.0,92.0,21.0,0.0,0.0,0.0,0.0
2023-08-06 00:00:00,337.0,429.0,20.0,16.0,15.0,0.0,0.0,0.0,0.0
2023-08-06 01:00:00,241.0,67.0,6.0,28.0,16.0,0.0,0.0,0.0,0.0
2023-08-06 02:00:00,268.0,16.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 03:00:00,181.0,120.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0
2023-08-06 04:00:00,169.0,23.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 05:00:00,49.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 06:00:00,34.0,8.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 07:00:00,44.0,0.0,15.0,43.0,25.0,0.0,0.0,0.0,0.0
2023-08-06 08:00:00,177.0,7.0,40.0,26.0,6.0,0.0,0.0,0.0,0.0
2023-08-06 09:00:00,691.0,21.0,124.0,272.0,149.0,0.0,0.0,0.0,0.0
2023-08-06 10:00:00,592.0,64.0,88.0,1143.0,1082.0,0.0,0.0,0.0,0.0
2023-08-06 11:00:00,960.0,97.0,77.0,1500.0,804.0,0.0,0.0,0.0,0.0
2023-08-06 12:00:00,1378.0,140.0,25.0,2589.0,702.0,0.0,0.0,0.0,0.0
2023-08-06 13:00:00,1323.0,192.0,53.0,2344.0,719.0,0.0,0.0,0.0,0.0
2023-08-06 14:00:00,1338.0,168.0,34.0,2808.0,375.0,0.0,0.0,0.0,0.0
2023-08-06 15:00:00,1624.0,216.0,30.0,1868.0,234.0,0.0,0.0,0.0,0.0
2023-08-06 16:00:00,1734.0,152.0,43.0,1308.0,149.0,0.0,0.0,0.0,0.0
2023-08-06 17:00:00,974.0,69.0,24.0,1140.0,72.0,0.0,0.0,0.0,0.0
2023-08-06 18:00:00,501.0,121.0,28.0,352.0,102.0,0.0,0.0,0.0,0.0
2023-08-06 19:00:00,365.0,23.0,21.0,99.0,53.0,0.0,0.0,0.0,0.0
2023-08-06 20:00:00,368.0,62.0,12.0,93.0,28.0,0.0,0.0,0.0,0.0
2023-08-06 21:00:00,283.0,124.0,10.0,33.0,19.0,0.0,0.0,0.0,0.0
2023-08-06 22:00:00,241.0,192.0,9.0,20.0,8.0,0.0,0.0,0.0,0.0
2023-08-06 23:00:00,84.0,29.0,1.0,5.0,17.0,0.0,0.0,0.0,0.0
2023-08-07 00:00:00,77.0,12.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
2023-08-07 01:00:00,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 02:00:00,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 03:00:00,39.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 04:00:00,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-07 05:00:00,40.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0
2023-08-07 06:00:00,90.0,1.0,15.0,39.0,26.0,0.0,0.0,0.0,0.0
2023-08-07 07:00:00,180.0,2.0,35.0,105.0,20.0,0.0,0.0,0.0,0.0
2023-08-07 08:00:00,321.0,10.0,59.0,63.0,40.0,0.0,0.0,0.0,0.0
2023-08-07 09:00:00,664.0,18.0,200.0,435.0,389.0,0.0,0.0,0.0,0.0
2023-08-07 10:00:00,1286.0,8.0,118.0,1966.0,1777.0,0.0,0.0,0.0,0.0
2023-08-07 11:00:00,1640.0,17.0,89.0,1861.0,1231.0,0.0,0.0,0.0,0.0
2023-08-07 12:00:00,1917.0,45.0,77.0,1992.0,1033.0,0.0,0.0,0.0,0.0
2023-08-07 13:00:00,1899.0,62.0,60.0,1672.0,1622.0,0.0,0.0,0.0,0.0
2023-08-07 14:00:00,1945.0,38.0,43.0,1476.0,1321.0,0.0,0.0,0.0,0.0
2023-08-07 15:00:00,2099.0,34.0,41.0,1861.0,1194.0,0.0,0.0,0.0,0.0
2023-08-07 16:00:00,2042.0,52.0,104.0,1290.0,1251.0,0.0,0.0,0.0,0.0
2023-08-07 17:00:00,1635.0,51.0,119.0,871.0,515.0,0.0,0.0,0.0,0.0
2023-08-07 18:00:00,1487.0,49.0,64.0,494.0,110.0,0.0,0.0,0.0,0.0
2023-08-07 19:00:00,1048.0,52.0,47.0,325.0,74.0,0.0,0.0,0.0,0.0
2023-08-07 20:00:00,767.0,33.0,40.0,195.0,54.0,0.0,0.0,0.0,0.0
2023-08-07 21:00:00,605.0,88.0,36.0,72.0,52.0,0.0,0.0,0.0,0.0
2023-08-07 22:00:00,433.0,311.0,20.0,34.0,25.0,0.0,0.0,0.0,0.0
2023-08-07 23:00:00,206.0,263.0,13.0,11.0,13.0,0.0,0.0,0.0,0.0
2023-08-08 00:00:00,88.0,141.0,1.0,25.0,2.0,0.0,0.0,0.0,0.0
2023-08-08 01:00:00,80.0,163.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0
2023-08-08 02:00:00,116.0,285.0,5.0,18.0,4.0,0.0,0.0,0.0,0.0
2023-08-08 03:00:00,57.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0
2023-08-08 04:00:00,53.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
2023-08-08 05:00:00,58.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
2023-08-08 06:00:00,102.0,4.0,7.0,31.0,7.0,0.0,0.0,0.0,0.0
2023-08-08 07:00:00,197.0,0.0,33.0,39.0,24.0,0.0,0.0,0.0,0.0
2023-08-08 08:00:00,376.0,5.0,75.0,85.0,40.0,0.0,0.0,0.0,0.0
2023-08-08 09:00:00,806.0,12.0,69.0,760.0,234.0,0.0,0.0,0.0,0.0
2023-08-08 10:00:00,1163.0,12.0,126.0,1723.0,1517.0,0.0,0.0,0.0,0.0
2023-08-08 11:00:00,2056.0,79.0,77.0,2059.0,1416.0,0.0,0.0,0.0,0.0
2023-08-08 12:00:00,2001.0,49.0,86.0,2377.0,1215.0,0.0,0.0,0.0,0.0
2023-08-08 13:00:00,2101.0,51.0,80.0,1704.0,1439.0,0.0,0.0,0.0,0.0
2023-08-08 14:00:00,2102.0,42.0,112.0,2444.0,1224.0,0.0,0.0,0.0,0.0
2023-08-08 15:00:00,1815.0,44.0,148.0,2067.0,754.0,0.0,0.0,0.0,0.0
2023-08-08 16:00:00,2013.0,92.0,119.0,2185.0,901.0,0.0,0.0,0.0,0.0
2023-08-08 17:00:00,1870.0,113.0,69.0,1441.0,834.0,0.0,0.0,0.0,0.0
2023-08-08 18:00:00,1301.0,35.0,54.0,397.0,160.0,0.0,0.0,0.0,0.0
2023-08-08 19:00:00,1048.0,66.0,73.0,364.0,137.0,0.0,0.0,0.0,0.0
2023-08-08 20:00:00,712.0,144.0,54.0,164.0,344.0,0.0,0.0,0.0,0.0
2023-08-08 21:00:00,618.0,82.0,37.0,56.0,182.0,0.0,0.0,0.0,0.0
2023-08-08 22:00:00,422.0,33.0,17.0,62.0,99.0,0.0,0.0,0.0,0.0
2023-08-08 23:00:00,232.0,29.0,10.0,20.0,67.0,0.0,0.0,0.0,0.0
2023-08-09 00:00:00,97.0,50.0,1.0,2.0,41.0,0.0,0.0,0.0,0.0
2023-08-09 01:00:00,71.0,24.0,4.0,5.0,64.0,0.0,0.0,0.0,0.0
2023-08-09 02:00:00,28.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 03:00:00,15.0,4.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 04:00:00,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 05:00:00,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2023-08-09 06:00:00,105.0,2.0,7.0,29.0,19.0,0.0,0.0,0.0,0.0
2023-08-09 07:00:00,173.0,3.0,38.0,49.0,26.0,0.0,0.0,0.0,0.0
2023-08-09 08:00:00,453.0,24.0,54.0,79.0,56.0,0.0,0.0,0.0,0.0
2023-08-09 09:00:00,898.0,47.0,94.0,399.0,356.0,0.0,0.0,0.0,0.0
2023-08-09 10:00:00,1427.0,22.0,163.0,1224.0,1586.0,0.0,0.0,0.0,0.0
2023-08-09 11:00:00,2084.0,97.0,142.0,1370.0,1624.0,0.0,43.0,0.0,0.0
2023-08-09 12:00:00,2472.0,187.0,100.0,1789.0,1175.0,0.0,0.0,9.0,222.0
